,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
413,egfr,protein,p00533,nan,nan,nan,nan,nan,egf,protein,p01133,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8331026', 'pmc8331026']","['nan', 'nan']",2,0.1,40,1,40.2
755,nkg2d,protein,p26718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd56,protein,p13591,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8529192', 'pmc8529192']","['nan', 'nan']",2,0.1,40,1,40.2
420,erythropoietin,protein,p01588,nan,nan,nan,nan,nan,epha2,protein,p29317,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5684428', 'pmc7979733']","['nan', 'nan']",2,0.1,40,1,40.2
754,nkg2d,protein,p26718,nan,nan,nan,nan,nan,killer,protein,o14763,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5767051', 'pmc5767051']","['nan', 'nan']",2,0.1,40,1,40.2
10,4-1bb,protein,q07011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5486173', 'pmc5486173']","['nan', 'nan']",2,0.1,40,1,40.2
487,id2,protein,q02363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bcl11b,protein,q9c0k0,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8943975', 'pmc8943975']","['nan', 'nan']",2,0.1,40,1,40.2
587,il-6,protein,p05231,nan,nan,nan,nan,nan,dc,protein,o43602,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8021099', 'pmc8021099']","['nan', 'nan']",2,0.1,40,1,40.2
9,4-1bb,protein,q07011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,apoptosis,biological process,go:0006915,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7691374', 'pmc7691374']","['nan', 'nan']",2,0.1,40,1,40.2
586,il-6,protein,p05231,nan,nan,nan,nan,nan,crs,protein,q15672,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7405542', 'pmc7405542']","['nan', 'nan']",2,0.1,40,1,40.2
912,tim-3,protein,q8tdq0,nan,nan,nan,nan,nan,g-csf,protein,p09919,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9271987', 'pmc9271987']","['nan', 'nan']",2,0.1,40,1,40.2
380,cxcl10,protein,p02778,nan,nan,nan,nan,nan,apcs,protein,p02743,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9012394', 'pmc9012394']","['nan', 'nan']",2,0.1,40,1,40.2
483,hmgb1,protein,p09429,nan,nan,nan,nan,nan,crt,protein,p27797,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8750340', 'pmc8750340']","['nan', 'nan']",2,0.1,40,1,40.2
118,btn3a1,protein,o00481,nan,nan,nan,nan,nan,periplakin,protein,o60437,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8396358', 'pmc8396358']","['nan', 'nan']",2,0.1,40,1,40.2
482,hla-g,protein,p17693,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8227123', 'pmc8227123']","['nan', 'nan']",2,0.1,40,1,40.2
160,cart,protein,q16568,nan,nan,nan,nan,nan,il-7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5767585', 'pmc5767585']","['nan', 'nan']",2,0.1,40,1,40.2
17,adhesion,biological process,go:0007155,nan,nan,nan,nan,nan,lfa-1,protein,p05107,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8005572', 'pmc7308553']","['nan', 'nan']",2,0.1,40,1,40.2
788,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,her2,protein,p04626,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7607631', 'pmc7607631']","['nan', 'nan']",2,0.1,40,1,40.2
950,tyk2,protein,p29597,nan,nan,nan,nan,nan,ptp1b,protein,p18031,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8904293', 'pmc8904293']","['nan', 'nan']",2,0.1,40,1,40.2
205,cd155,protein,p15151,nan,nan,nan,nan,nan,dnam-1,protein,q15762,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7226319', 'pmc7226319']","['nan', 'nan']",2,0.1,40,1,40.2
940,trail,protein,p50591,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8936073', 'pmc7174069']","['nan', 'nan']",2,0.1,40,1,40.2
941,trail,protein,p50591,nan,nan,nan,nan,nan,tumor necrosis factor,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8145105', 'pmc6480870']","['nan', 'nan']",2,0.1,40,1,40.2
409,dr5,protein,o14763,nan,nan,nan,nan,nan,indo,protein,p14902,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9330341', 'pmc9330341']","['nan', 'nan']",2,0.1,40,1,40.2
608,il15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5980417', 'pmc5980417']","['nan', 'nan']",2,0.1,40,1,40.2
202,cd138,protein,p18827,nan,nan,nan,nan,nan,bcma,protein,q02223,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8637449', 'pmc8637449']","['nan', 'nan']",2,0.1,40,1,40.2
33,apoptosis,biological process,go:0006915,nan,nan,nan,nan,nan,4-1bb,protein,q07011,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7691374', 'pmc7691374']","['nan', 'nan']",2,0.1,40,1,40.2
30,apcs,protein,p02743,nan,nan,nan,nan,nan,cxcl10,protein,p02778,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9012394', 'pmc9012394']","['nan', 'nan']",2,0.1,40,1,40.2
694,lck,protein,p06239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7851051', 'pmc7851051']","['nan', 'nan']",2,0.1,40,1,40.2
161,cart,protein,q16568,nan,nan,nan,nan,nan,il-7-,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc6940894', 'pmc6940894']","['nan', 'nan']",2,0.1,40,1,40.2
266,cd30,protein,p28908,nan,nan,nan,nan,nan,ccr4,protein,p51679,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8018404', 'pmc8018404']","['nan', 'nan']",2,0.1,40,1,40.2
848,slamf7,protein,q9nq25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,car-t,protein,q16568,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8327729', 'pmc8327729']","['nan', 'nan']",2,0.1,40,1,40.2
189,ccr8,protein,p51685,nan,nan,nan,nan,nan,ccl1,protein,p22362,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9182403', 'pmc9182403']","['nan', 'nan']",2,0.1,40,1,40.2
23,all,protein,p11274,nan,nan,nan,nan,nan,cd19-,protein,p15391,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8821938', 'pmc8821938']","['nan', 'nan']",2,0.1,40,1,40.2
926,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ptp1b,protein,p18031,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8904293', 'pmc8904293']","['nan', 'nan']",2,0.1,40,1,40.2
22,all,protein,p11274,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc6489634', 'pmc6489634']","['nan', 'nan']",2,0.1,40,1,40.2
65,b7-1,protein,p33681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ctla-4,protein,p16410,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7563532', 'pmc7563532']","['nan', 'nan']",2,0.1,40,1,40.2
273,cd38,protein,p28907,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8297441', 'pmc8297441']","['nan', 'nan']",2,0.1,40,1,40.2
57,april,protein,o75888,nan,nan,nan,nan,nan,baff,protein,q9y275,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8936073', 'pmc8297441']","['nan', 'nan']",2,0.1,40,1,40.2
928,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tim-3,protein,q8tdq0,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9807865', 'pmc9807865']","['nan', 'nan']",2,0.1,40,1,40.2
531,il-15,protein,p40933,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5767585', 'pmc5767585']","['nan', 'nan']",2,0.1,40,1,40.2
55,apoptosis,biological process,go:0006915,nan,nan,nan,nan,nan,trail,protein,p50591,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9330341', 'pmc8396358']","['nan', 'nan']",2,0.1,40,1,40.2
539,il-18,protein,q14116,nan,nan,nan,nan,nan,caspase-1,protein,p29466,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8191503', 'pmc8191503']","['nan', 'nan']",2,0.1,40,1,40.2
224,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd81,protein,p60033,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9649996', 'pmc9649996']","['nan', 'nan']",2,0.1,40,1,40.2
538,il-17a,protein,q16552,nan,nan,nan,nan,nan,mice,protein,p31944,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7333770', 'pmc7333770']","['nan', 'nan']",2,0.1,40,1,40.2
829,ripk3,protein,q9y572,nan,nan,nan,nan,nan,ripk1,protein,q13546,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8546260', 'pmc8546260']","['nan', 'nan']",2,0.1,40,1,40.2
219,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,all,protein,p11274,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9713842', 'pmc9713842']","['nan', 'nan']",2,0.1,40,1,40.2
932,tnf-alpha,protein,p01375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8018404', 'pmc8018404']","['nan', 'nan']",2,0.1,40,1,40.2
218,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4-1bb,protein,q07011,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7378699', 'pmc7378699']","['nan', 'nan']",2,0.1,40,1,40.2
833,shp-2,protein,q06124,nan,nan,nan,nan,nan,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc6558778', 'pmc6558778']","['nan', 'nan']",2,0.1,40,1,40.2
534,il-15,protein,p40933,nan,nan,nan,nan,nan,il-7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8304527', 'pmc8304527']","['nan', 'nan']",2,0.1,40,1,40.2
707,mbl,protein,p11226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9793449', 'pmc9793449']","['nan', 'nan']",2,0.1,40,1,40.2
48,apoptosis,biological process,go:0006915,nan,nan,nan,nan,nan,granzyme b,protein,p10144,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8919567', 'pmc5991383']","['nan', 'nan']",2,0.1,40,1,40.2
211,cd19,protein,p15391,nan,nan,nan,nan,nan,bcma,protein,q02223,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8637449', 'pmc8637449']","['nan', 'nan']",2,0.1,40,1,40.2
935,traf3,protein,q13114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,traf2,protein,q12933,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8832753', 'pmc8832753']","['nan', 'nan']",2,0.1,40,1,40.2
820,ptp1b,protein,p18031,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8904293', 'pmc8904293']","['nan', 'nan']",2,0.1,40,1,40.2
625,il7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5980417', 'pmc5980417']","['nan', 'nan']",2,0.1,40,1,40.2
624,il6-,protein,p05231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8437938', 'pmc8437938']","['nan', 'nan']",2,0.1,40,1,40.2
697,lfa-1,protein,p05107,nan,nan,nan,nan,nan,nkg2d,protein,p26718,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8529192', 'pmc8529192']","['nan', 'nan']",2,0.1,40,1,40.2
441,fyn,protein,p06241,nan,nan,nan,nan,nan,csk,protein,p41240,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc6929154', 'pmc6929154']","['nan', 'nan']",2,0.1,40,1,40.2
429,flt3 ligand,protein,p49771,nan,nan,nan,nan,nan,flt3,protein,p36888,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8896098', 'pmc8896098']","['nan', 'nan']",2,0.1,40,1,40.2
297,cd40,protein,p25942,nan,nan,nan,nan,nan,apcs,protein,p02743,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8410039', 'pmc8410039']","['nan', 'nan']",2,0.1,40,1,40.2
800,plcg1,protein,p19174,nan,nan,nan,nan,nan,itk,protein,q08881,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8005572', 'pmc8005572']","['nan', 'nan']",2,0.1,40,1,40.2
855,stat-1,protein,p42224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,stat-3,protein,p40763,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc10002487', 'pmc10002487']","['nan', 'nan']",2,0.1,40,1,40.2
858,stat3,protein,p40763,nan,nan,nan,nan,nan,il-21 receptor,protein,q9hbe5,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8638458', 'pmc8638458']","['nan', 'nan']",2,0.1,40,1,40.2
300,cd40,protein,p25942,nan,nan,nan,nan,nan,map3k14,protein,q99558,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9841868', 'pmc9841868']","['nan', 'nan']",2,0.1,40,1,40.2
72,baff-,protein,q9y275,nan,nan,nan,nan,nan,taci,protein,o14836,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8297441', 'pmc8297441']","['nan', 'nan']",2,0.1,40,1,40.2
303,cd40l,protein,p29965,nan,nan,nan,nan,nan,car,protein,p36575,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7710757', 'pmc7710757']","['nan', 'nan']",2,0.1,40,1,40.2
516,il-10,protein,p22301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-10r,protein,q13651,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9872249', 'pmc9872249']","['nan', 'nan']",2,0.1,40,1,40.2
593,il-7,protein,p13232,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5767585', 'pmc5767585']","['nan', 'nan']",2,0.1,40,1,40.2
868,stat5b,protein,p51692,nan,nan,nan,nan,nan,il-7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8220804', 'pmc8220804']","['nan', 'nan']",2,0.1,40,1,40.2
308,cd5,protein,p06127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd7,protein,p09564,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8948246', 'pmc8948246']","['nan', 'nan']",2,0.1,40,1,40.2
955,vav-1,protein,p15498,nan,nan,nan,nan,nan,zap-70,protein,p43403,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8005572', 'pmc8005572']","['nan', 'nan']",2,0.1,40,1,40.2
311,cd56,protein,p13591,nan,nan,nan,nan,nan,nkg2d,protein,p26718,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8529192', 'pmc8529192']","['nan', 'nan']",2,0.1,40,1,40.2
312,cd62l,protein,p14151,nan,nan,nan,nan,nan,cd105,protein,p17813,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9849980', 'pmc9849980']","['nan', 'nan']",2,0.1,40,1,40.2
956,vegfr-2,protein,p35968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegf-a,protein,p15692,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8365827', 'pmc8365827']","['nan', 'nan']",2,0.1,40,1,40.2
162,cart,protein,q16568,nan,nan,nan,nan,nan,il6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8437938', 'pmc8437938']","['nan', 'nan']",2,0.1,40,1,40.2
222,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc10362402', 'pmc10362402']","['nan', 'nan']",2,0.1,40,1,40.2
789,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,lag-3,protein,p18627,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9351179', 'pmc9351179']","['nan', 'nan']",2,0.1,40,1,40.2
318,cd69,protein,q07108,nan,nan,nan,nan,nan,cd105,protein,p17813,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc9849980', 'pmc9849980']","['nan', 'nan']",2,0.1,40,1,40.2
66,b7-2,protein,p42081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ctla-4,protein,p16410,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7563532', 'pmc7563532']","['nan', 'nan']",2,0.1,40,1,40.2
97,bcma,protein,q02223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7352710', 'pmc7352710']","['nan', 'nan']",2,0.1,40,1,40.2
284,cd4,protein,p01730,nan,nan,nan,nan,nan,il-16,protein,q14005,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8016106', 'pmc8016106']","['nan', 'nan']",2,0.1,40,1,40.2
179,ccr4,protein,p51679,nan,nan,nan,nan,nan,car,protein,p36575,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8865283', 'pmc8865283']","['nan', 'nan']",2,0.1,40,1,40.2
807,proliferation,biological process,go:0008283,nan,nan,nan,nan,nan,bcma,protein,q02223,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7076393', 'pmc9091016']","['nan', 'nan']",2,0.1,40,1,40.2
180,ccr4,protein,p51679,nan,nan,nan,nan,nan,cd30,protein,p28908,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc6404322', 'pmc6404322']","['nan', 'nan']",2,0.1,40,1,40.2
715,mek-1,protein,q02750,nan,nan,nan,nan,nan,b-raf,protein,p15056,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc6658873', 'pmc6658873']","['nan', 'nan']",2,0.1,40,1,40.2
689,lag-3,protein,p18627,nan,nan,nan,nan,nan,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7761500', 'pmc7761500']","['nan', 'nan']",2,0.1,40,1,40.2
423,fas,protein,p25445,nan,nan,nan,nan,nan,caspase-8,protein,q14790,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8919567', 'pmc8919567']","['nan', 'nan']",2,0.1,40,1,40.2
181,ccr7,protein,p32248,nan,nan,nan,nan,nan,car,protein,p36575,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7710757', 'pmc8018158']","['nan', 'nan']",2,0.1,40,1,40.2
286,cd4,protein,p01730,nan,nan,nan,nan,nan,il-7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8353356', 'pmc8353356']","['nan', 'nan']",2,0.1,40,1,40.2
287,cd4,protein,p01730,nan,nan,nan,nan,nan,il15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc2888148', 'pmc2888148']","['nan', 'nan']",2,0.1,40,1,40.2
595,il-7,protein,p13232,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5839992', 'pmc5839992']","['nan', 'nan']",2,0.1,40,1,40.2
289,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd38,protein,p28907,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8021099', 'pmc8021099']","['nan', 'nan']",2,0.1,40,1,40.2
717,mice,protein,p31944,nan,nan,nan,nan,nan,4-1bb,protein,q07011,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7691374', 'pmc7691374']","['nan', 'nan']",2,0.1,40,1,40.2
291,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mbl,protein,p11226,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc8853520', 'pmc8853520']","['nan', 'nan']",2,0.1,40,1,40.2
292,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,shp-1,protein,p29350,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc5264497', 'pmc5264497']","['nan', 'nan']",2,0.1,40,1,40.2
424,fas ligand,protein,p48023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fas-tnfr,protein,p25445,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc10185706', 'pmc10185706']","['nan', 'nan']",2,0.1,40,1,40.2
279,cd4,protein,p01730,nan,nan,nan,nan,nan,4-1bb,protein,q07011,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['nan', 'nan']","['pmc7691374', 'pmc8016106']","['nan', 'nan']",2,0.1,40,1,40.2
687,lag-3,protein,p18627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,i,['nan'],['nan'],['pmc8606765'],['nan'],1,0.1,40,1,40.1
684,killer,protein,o14763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ceacam1,protein,p13688,nan,nan,i,['nan'],['nan'],['pmc8296838'],['nan'],1,0.1,40,1,40.1
688,lag-3,protein,p18627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,i,['nan'],['nan'],['pmc8304527'],['nan'],1,0.1,40,1,40.1
686,lag-3,protein,p18627,nan,nan,nan,nan,nan,g-csf,protein,p09919,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9271987'],['nan'],1,0.1,40,1,40.1
696,lfa-1,protein,p05107,nan,nan,nan,nan,nan,2b4,protein,q9bzw8,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8529192'],['nan'],1,0.1,40,1,40.1
695,lck,protein,p06239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dasatinib,chemical,3062316,nan,nan,i,['nan'],['nan'],['pmc8293573'],['nan'],1,0.1,40,1,40.1
690,lag3,protein,p18627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,i,['nan'],['nan'],['pmc8293573'],['nan'],1,0.1,40,1,40.1
645,immunity,biological process,go:0006955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,susd2,protein,q9ugt4,nan,nan,i,['nan'],['nan'],['pmc9669207'],['nan'],1,0.1,40,1,40.1
683,killer,protein,o14763,nan,nan,nan,nan,nan,il-4,protein,p05112,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc3310246'],['nan'],1,0.1,40,1,40.1
635,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,ox40,protein,p43489,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7215892'],['nan'],1,0.1,40,1,40.1
646,immunity,biological process,go:0006955,nan,nan,nan,nan,nan,ox40,protein,p43489,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7408985'],['nan'],1,0.1,40,1,40.1
699,lilrb1,protein,q8nhl6,nan,nan,nan,nan,nan,zap70,protein,p43403,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8524382'],['nan'],1,0.1,40,1,40.1
644,immunity,biological process,go:0006955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hla-g,protein,p17693,nan,nan,i,['nan'],['nan'],['pmc8524382'],['nan'],1,0.1,40,1,40.1
643,immunity,biological process,go:0006955,nan,nan,nan,nan,nan,hla-g,protein,p17693,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8524382'],['nan'],1,0.1,40,1,40.1
642,immunity,biological process,go:0006955,nan,nan,nan,nan,nan,gm-csf,protein,p04141,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6540944'],['nan'],1,0.1,40,1,40.1
